year,month,year_month,customer_state,customer_region,product_category_name_english,payment_type,delivery_status,total_orders,total_customers,total_items_sold,total_revenue,total_freight,total_payment_value,average_item_price,average_payment_value,average_delivery_days,late_orders,late_delivery_rate
2017,3,2017-03,RJ,Southeast,watches_gifts,credit_card,On Time,14,14,14,5113.64,242.43,5356.07,365.26000000000005,382.57642857142855,9.285714285714286,0,0.0
2017,11,2017-11,MA,Northeast,furniture_decor,credit_card,On Time,2,2,2,164.9,68.12,233.02,82.45,116.51,17.5,0,0.0
2017,10,2017-10,SP,Southeast,cool_stuff,boleto,On Time,13,13,13,2334.12,200.02999999999997,2534.1500000000005,179.5476923076923,194.93461538461543,7.615384615384615,0,0.0
2017,3,2017-03,GO,Central-West,bed_bath_table,credit_card,On Time,3,3,3,189.67000000000002,56.739999999999995,246.41000000000003,63.223333333333336,82.13666666666667,12.333333333333334,0,0.0
2017,3,2017-03,SC,South,sports_leisure,credit_card,On Time,2,2,3,339.9,40.34,582.72,113.3,194.24,14.0,0,0.0
2017,6,2017-06,MG,Southeast,baby,credit_card,On Time,3,3,3,237.8,37.78,476.09999999999997,79.26666666666667,158.7,12.666666666666666,0,0.0
2017,8,2017-08,MG,Southeast,small_appliances,credit_card,On Time,4,4,4,460.87,68.08,528.9499999999999,115.2175,132.23749999999998,9.25,0,0.0
2017,8,2017-08,SP,Southeast,perfumery,voucher,On Time,2,2,2,201.99,18.3,220.29000000000002,100.995,110.14500000000001,4.0,0,0.0
2017,2,2017-02,SP,Southeast,toys,boleto,On Time,4,4,5,1956.0900000000004,126.8,2246.45,391.2180000000001,449.28999999999996,11.0,0,0.0
2018,8,2018-08,SP,Southeast,luggage_accessories,debit_card,On Time,1,1,1,119.0,17.02,136.02,119.0,136.02,11.0,0,0.0
2017,9,2017-09,BA,Northeast,baby,credit_card,On Time,7,7,7,2111.08,265.89,2376.9699999999993,301.5828571428571,339.56714285714276,13.714285714285714,0,0.0
2017,3,2017-03,SC,South,bed_bath_table,boleto,Late,1,1,1,127.99,20.98,148.97,127.99,148.97,33.0,1,1.0
2017,8,2017-08,PA,North,bed_bath_table,credit_card,On Time,1,1,1,395.0,28.05,423.05,395.0,423.05,24.0,0,0.0
2017,11,2017-11,GO,Central-West,bed_bath_table,boleto,On Time,2,2,2,75.4,34.76,110.16,37.7,55.08,18.5,0,0.0
2017,11,2017-11,PR,South,electronics,credit_card,Not Delivered,1,1,1,19.5,8.27,27.77,19.5,27.77,null,0,0.0
2018,4,2018-04,BA,Northeast,baby,credit_card,On Time,6,6,6,1543.46,233.26999999999998,1858.4900000000002,257.24333333333334,309.7483333333334,24.5,0,0.0
2017,1,2017-01,MG,Southeast,bed_bath_table,credit_card,On Time,5,4,5,379.18999999999994,79.91000000000001,459.1,75.838,91.82000000000001,9.8,0,0.0
2017,10,2017-10,RO,North,furniture_living_room,credit_card,On Time,1,1,1,139.9,72.83,212.73,139.9,212.73,23.0,0,0.0
2018,4,2018-04,PR,South,housewares,credit_card,Late,1,1,1,169.97,16.07,186.04,169.97,186.04,43.0,1,1.0
2017,11,2017-11,RJ,Southeast,furniture_decor,debit_card,On Time,1,1,1,38.4,15.11,53.51,38.4,53.51,11.0,0,0.0
2018,2,2018-02,GO,Central-West,health_beauty,credit_card,Late,4,4,4,478.88,67.55000000000001,546.43,119.72,136.6075,36.5,4,1.0
2018,6,2018-06,SP,Southeast,fixed_telephony,boleto,On Time,1,1,1,18.9,12.79,31.69,18.9,31.69,11.0,0,0.0
2017,7,2017-07,RS,South,telephony,voucher,On Time,1,1,1,19.99,15.1,35.09,19.99,35.09,16.0,0,0.0
2017,9,2017-09,AL,Northeast,bed_bath_table,credit_card,On Time,2,2,2,83.80000000000001,72.19,155.99,41.900000000000006,77.995,21.5,0,0.0
2017,8,2017-08,SC,South,toys,boleto,On Time,1,1,2,169.9,28.69,397.18,84.95,198.59,2.0,0,0.0
2017,7,2017-07,SP,Southeast,perfumery,debit_card,Not Delivered,1,1,1,56.99,8.72,65.71,56.99,65.71,null,0,0.0
2017,8,2017-08,ES,Southeast,housewares,credit_card,Not Delivered,1,1,1,16.46,19.59,36.05,16.46,36.05,null,0,0.0
2017,8,2017-08,SE,Northeast,bed_bath_table,credit_card,On Time,2,2,3,600.0,114.52000000000001,1180.2,200.0,393.40000000000003,15.333333333333334,0,0.0
2018,7,2018-07,PI,Northeast,costruction_tools_garden,credit_card,On Time,1,1,1,128.0,107.23,235.23,128.0,235.23,15.0,0,0.0
2017,6,2017-06,PR,South,cool_stuff,boleto,On Time,4,4,4,426.99,69.5,496.48999999999995,106.7475,124.12249999999999,10.5,0,0.0
2018,4,2018-04,RS,South,construction_tools_construction,credit_card,On Time,3,3,3,299.79,53.57000000000001,353.36,99.93,117.78666666666668,10.333333333333334,0,0.0
2017,7,2017-07,RN,Northeast,dvds_blu_ray,boleto,On Time,1,1,1,16.9,25.38,42.28,16.9,42.28,12.0,0,0.0
2017,12,2017-12,PR,South,garden_tools,boleto,On Time,3,3,7,482.98,110.54999999999998,1730.19,68.99714285714286,247.17000000000002,7.571428571428571,0,0.0
2017,3,2017-03,RJ,Southeast,auto,credit_card,Not Delivered,1,1,1,189.9,16.54,206.44,189.9,206.44,null,0,0.0
2017,11,2017-11,AL,Northeast,garden_tools,credit_card,On Time,1,1,1,59.9,37.97,97.87,59.9,97.87,22.0,0,0.0
2017,11,2017-11,RJ,Southeast,consoles_games,credit_card,Late,1,1,1,24.5,15.1,39.6,24.5,39.6,32.0,1,1.0
2018,6,2018-06,BA,Northeast,office_furniture,credit_card,On Time,1,1,1,78.9,39.91,118.81,78.9,118.81,40.0,0,0.0
2017,8,2017-08,BA,Northeast,office_furniture,credit_card,On Time,1,1,1,401.34,57.25,458.59,401.34,458.59,24.0,0,0.0
2017,7,2017-07,RS,South,garden_tools,boleto,On Time,1,1,1,16.9,15.1,32.0,16.9,32.0,12.0,0,0.0
2017,5,2017-05,PB,Northeast,home_appliances,credit_card,On Time,1,1,1,220.0,43.95,263.95,220.0,263.95,19.0,0,0.0
2017,2,2017-02,RS,South,fixed_telephony,credit_card,On Time,2,2,2,139.98000000000002,32.650000000000006,172.63,69.99000000000001,86.315,14.0,0,0.0
2018,2,2018-02,MS,Central-West,luggage_accessories,credit_card,On Time,1,1,1,299.9,23.97,323.87,299.9,323.87,13.0,0,0.0
2017,11,2017-11,ES,Southeast,cool_stuff,credit_card,Late,1,1,1,65.99,16.22,82.21,65.99,82.21,25.0,1,1.0
2017,4,2017-04,PE,Northeast,cool_stuff,credit_card,On Time,2,2,2,175.89000000000001,52.120000000000005,228.01000000000002,87.94500000000001,114.00500000000001,14.0,0,0.0
2018,3,2018-03,SC,South,construction_tools_lights,boleto,On Time,1,1,1,250.0,90.73,340.73,250.0,340.73,12.0,0,0.0
2017,8,2017-08,MA,Northeast,computers,boleto,On Time,1,1,1,1200.0,40.85,1240.85,1200.0,1240.85,13.0,0,0.0
2018,3,2018-03,PI,Northeast,baby,credit_card,On Time,2,2,2,1168.9,91.78,1260.6799999999998,584.45,630.3399999999999,10.5,0,0.0
2017,7,2017-07,SC,South,consoles_games,credit_card,On Time,1,1,1,349.0,17.12,366.12,349.0,366.12,11.0,0,0.0
2017,9,2017-09,RJ,Southeast,cool_stuff,credit_card,Not Delivered,1,1,1,115.99,124.76,240.75,115.99,240.75,null,0,0.0
2017,6,2017-06,BA,Northeast,home_appliances,voucher,On Time,1,1,1,10.4,16.79,27.19,10.4,27.19,13.0,0,0.0
2018,6,2018-06,SP,Southeast,auto,credit_card,On Time,85,84,100,11608.72999999999,1478.68,15857.690000000002,116.0872999999999,158.57690000000002,4.93,0,0.0
2018,4,2018-04,ES,Southeast,office_furniture,boleto,On Time,2,2,4,500.91,211.35999999999996,1756.69,125.2275,439.1725,23.5,0,0.0
2018,5,2018-05,SP,Southeast,null,boleto,Not Delivered,1,1,0,null,null,32.29,null,32.29,null,0,0.0
2018,5,2018-05,RJ,Southeast,industry_commerce_and_business,boleto,On Time,2,2,3,289.0,72.64,611.26,96.33333333333333,203.75333333333333,10.0,0,0.0
2017,11,2017-11,SP,Southeast,costruction_tools_tools,boleto,On Time,1,1,1,29.9,14.08,43.98,29.9,43.98,9.0,0,0.0
2018,4,2018-04,SP,Southeast,home_construction,credit_card,On Time,21,21,32,4184.92,424.66999999999996,6895.09,130.77875,215.4715625,6.0,0,0.0
2017,11,2017-11,SP,Southeast,toys,voucher,On Time,6,6,7,452.96000000000004,172.85,703.8499999999999,64.70857142857143,100.54999999999998,7.714285714285714,0,0.0
2017,10,2017-10,CE,Northeast,null,credit_card,On Time,1,1,1,279.99,33.4,313.39,279.99,313.39,17.0,0,0.0
2017,12,2017-12,MG,Southeast,cool_stuff,credit_card,On Time,18,18,20,2304.24,373.57000000000005,2944.1699999999996,115.21199999999999,147.2085,13.95,0,0.0
2018,5,2018-05,RJ,Southeast,baby,boleto,On Time,5,5,5,649.09,138.3,787.39,129.818,157.478,9.4,0,0.0
2017,10,2017-10,SP,Southeast,electronics,debit_card,On Time,1,1,1,30.0,8.72,38.72,30.0,38.72,8.0,0,0.0
2018,6,2018-06,ES,Southeast,telephony,credit_card,On Time,4,4,4,516.85,66.77,583.62,129.2125,145.905,11.5,0,0.0
2018,7,2018-07,TO,North,bed_bath_table,credit_card,On Time,1,1,1,80.8,37.48,118.28,80.8,118.28,13.0,0,0.0
2018,3,2018-03,GO,Central-West,toys,boleto,On Time,1,1,1,44.9,22.93,67.83,44.9,67.83,16.0,0,0.0
2018,2,2018-02,SP,Southeast,pet_shop,boleto,On Time,10,10,14,1591.2,252.32,3705.680000000001,113.65714285714286,264.6914285714287,13.571428571428571,0,0.0
2017,5,2017-05,RS,South,baby,credit_card,On Time,6,6,7,294.45,104.26,468.6600000000001,42.06428571428571,66.95142857142858,7.285714285714286,0,0.0
2017,11,2017-11,MT,Central-West,stationery,credit_card,On Time,1,1,1,129.9,16.35,146.25,129.9,146.25,12.0,0,0.0
2018,3,2018-03,PR,South,null,boleto,On Time,1,1,1,157.77,18.98,176.75,157.77,176.75,12.0,0,0.0
2018,8,2018-08,PR,South,home_appliances,credit_card,On Time,4,4,4,312.16999999999996,115.65,427.82,78.04249999999999,106.955,7.75,0,0.0
2018,7,2018-07,SP,Southeast,garden_tools,boleto,On Time,20,20,22,1026.6299999999997,348.59000000000003,1591.7400000000002,46.664999999999985,72.35181818181819,6.818181818181818,0,0.0
2017,8,2017-08,MG,Southeast,home_appliances_2,credit_card,On Time,2,2,2,446.99,138.97,585.96,223.495,292.98,10.5,0,0.0
2017,11,2017-11,PE,Northeast,watches_gifts,credit_card,On Time,8,8,10,1429.18,231.18,2327.41,142.918,232.74099999999999,13.8,0,0.0
2017,11,2017-11,BA,Northeast,telephony,credit_card,On Time,15,14,18,1549.2200000000005,281.8,2575.0499999999997,86.0677777777778,143.0583333333333,12.666666666666666,0,0.0
2018,7,2018-07,SP,Southeast,health_beauty,boleto,Late,7,7,7,575.46,111.09,686.55,82.20857142857143,98.07857142857142,17.857142857142858,7,1.0
2017,10,2017-10,MS,Central-West,auto,credit_card,On Time,1,1,1,1490.0,115.14,1605.14,1490.0,1605.14,14.0,0,0.0
2017,5,2017-05,RN,Northeast,baby,credit_card,On Time,1,1,1,240.0,35.48,275.48,240.0,275.48,42.0,0,0.0
2018,4,2018-04,RJ,Southeast,telephony,debit_card,On Time,3,3,3,84.97999999999999,48.39,133.37,28.326666666666664,44.45666666666667,13.333333333333334,0,0.0
2017,7,2017-07,SP,Southeast,stationery,boleto,On Time,8,8,8,679.7,88.88,768.58,84.9625,96.0725,7.75,0,0.0
2018,7,2018-07,RJ,Southeast,food,credit_card,On Time,4,4,4,254.73,73.36,328.09,63.6825,82.0225,8.0,0,0.0
2018,8,2018-08,SC,South,pet_shop,boleto,On Time,2,2,2,154.0,45.83,199.82999999999998,77.0,99.91499999999999,9.5,0,0.0
2017,11,2017-11,PA,North,sports_leisure,credit_card,Late,2,2,2,462.9,62.230000000000004,525.13,231.45,262.565,51.0,2,1.0
2017,10,2017-10,SE,Northeast,cool_stuff,credit_card,Late,1,1,1,59.9,24.97,84.87,59.9,84.87,31.0,1,1.0
2017,10,2017-10,PE,Northeast,consoles_games,credit_card,On Time,2,2,2,737.0,72.80000000000001,809.8,368.5,404.9,19.5,0,0.0
2017,8,2017-08,RJ,Southeast,computers,credit_card,On Time,3,3,3,3600.0,114.55000000000001,3714.5499999999997,1200.0,1238.1833333333332,9.666666666666666,0,0.0
2017,7,2017-07,SP,Southeast,null,voucher,On Time,2,2,2,120.88999999999999,20.080000000000002,210.32000000000002,60.44499999999999,105.16000000000001,8.5,0,0.0
2018,7,2018-07,MS,Central-West,costruction_tools_garden,credit_card,On Time,1,1,1,35.0,38.76,73.76,35.0,73.76,11.0,0,0.0
2017,12,2017-12,RJ,Southeast,fashion_bags_accessories,credit_card,On Time,7,7,8,518.4,116.71000000000001,794.4200000000001,64.8,99.30250000000001,14.375,0,0.0
2017,12,2017-12,PE,Northeast,consoles_games,boleto,On Time,1,1,1,104.9,42.76,147.66,104.9,147.66,25.0,0,0.0
2018,1,2018-01,SP,Southeast,art,debit_card,On Time,1,1,1,139.99,14.37,154.36,139.99,154.36,11.0,0,0.0
2017,11,2017-11,RS,South,sports_leisure,boleto,On Time,7,7,9,1039.6,162.98,1940.46,115.5111111111111,215.60666666666668,11.555555555555555,0,0.0
2018,7,2018-07,MG,Southeast,sports_leisure,voucher,On Time,1,1,1,269.9,28.19,298.09,269.9,298.09,7.0,0,0.0
2018,2,2018-02,PI,Northeast,sports_leisure,voucher,Late,1,1,1,59.9,21.22,81.12,59.9,81.12,23.0,1,1.0
2018,1,2018-01,BA,Northeast,garden_tools,credit_card,On Time,7,7,7,926.8,294.67,1221.4700000000003,132.4,174.4957142857143,17.285714285714285,0,0.0
2018,8,2018-08,BA,Northeast,health_beauty,boleto,On Time,3,3,3,336.4,73.51,409.90999999999997,112.13333333333333,136.63666666666666,13.333333333333334,0,0.0
2017,5,2017-05,SP,Southeast,food_drink,credit_card,On Time,2,2,2,50.709999999999994,21.189999999999998,71.9,25.354999999999997,35.95,7.0,0,0.0
2017,10,2017-10,RN,Northeast,housewares,credit_card,On Time,2,2,2,290.0,110.15,611.36,145.0,305.68,15.5,0,0.0
2017,10,2017-10,PB,Northeast,null,boleto,On Time,1,1,1,109.99,34.57,144.56,109.99,144.56,20.0,0,0.0
2017,12,2017-12,RO,North,fashion_bags_accessories,boleto,On Time,1,1,2,99.8,68.3,336.2,49.9,168.1,28.0,0,0.0
2017,10,2017-10,DF,Central-West,housewares,boleto,On Time,2,2,2,125.5,41.269999999999996,166.77,62.75,83.385,11.0,0,0.0
2018,7,2018-07,ES,Southeast,home_construction,credit_card,On Time,4,4,4,429.65,90.08,519.73,107.4125,129.9325,15.0,0,0.0
2018,3,2018-03,SC,South,furniture_decor,boleto,On Time,6,6,6,559.24,129.98000000000002,689.22,93.20666666666666,114.87,12.833333333333334,0,0.0
2017,1,2017-01,MG,Southeast,health_beauty,credit_card,On Time,9,9,9,1231.39,151.06,1382.4499999999998,136.82111111111112,153.60555555555553,11.666666666666666,0,0.0
2017,11,2017-11,RS,South,computers_accessories,voucher,On Time,2,2,2,151.9,33.22,185.12,75.95,92.56,18.5,0,0.0
2018,5,2018-05,PE,Northeast,bed_bath_table,boleto,Late,1,1,1,199.0,28.56,227.56,199.0,227.56,28.0,1,1.0
2018,5,2018-05,SP,Southeast,null,boleto,On Time,3,3,3,116.75,38.61,155.36,38.916666666666664,51.78666666666667,5.0,0,0.0
2017,2,2017-02,PE,Northeast,pet_shop,credit_card,On Time,1,1,1,84.9,35.21,120.11,84.9,120.11,35.0,0,0.0
2018,3,2018-03,MS,Central-West,watches_gifts,boleto,On Time,1,1,1,899.0,24.17,923.17,899.0,923.17,5.0,0,0.0
2017,5,2017-05,RS,South,home_appliances,credit_card,On Time,2,2,2,196.9,31.950000000000003,228.85,98.45,114.425,12.5,0,0.0
2018,4,2018-04,SP,Southeast,watches_gifts,debit_card,On Time,3,3,3,290.8,12.99,303.79,96.93333333333334,101.26333333333334,6.666666666666667,0,0.0
2018,4,2018-04,RS,South,health_beauty,boleto,On Time,7,7,8,816.5799999999999,146.04,1512.79,102.07249999999999,189.09875,13.0,0,0.0
2018,4,2018-04,RJ,Southeast,housewares,voucher,Late,1,1,1,55.0,15.27,70.27,55.0,70.27,25.0,1,1.0
2018,3,2018-03,BA,Northeast,food,boleto,Late,1,1,1,27.9,22.06,49.96,27.9,49.96,32.0,1,1.0
2018,8,2018-08,PB,Northeast,housewares,credit_card,On Time,1,1,1,99.99,56.16,156.15,99.99,156.15,22.0,0,0.0
2017,12,2017-12,GO,Central-West,garden_tools,credit_card,On Time,2,2,2,637.99,88.14,726.13,318.995,363.065,16.5,0,0.0
2017,11,2017-11,AL,Northeast,construction_tools_construction,credit_card,On Time,1,1,1,1045.0,314.4,1359.4,1045.0,1359.4,27.0,0,0.0
2017,5,2017-05,RJ,Southeast,toys,voucher,On Time,1,1,1,89.99,18.2,108.19,89.99,108.19,9.0,0,0.0
2017,6,2017-06,CE,Northeast,health_beauty,boleto,On Time,1,1,1,59.99,17.73,77.72,59.99,77.72,24.0,0,0.0
2018,5,2018-05,RJ,Southeast,electronics,credit_card,Late,2,2,2,171.60000000000002,32.49,204.09,85.80000000000001,102.045,22.0,2,1.0
2018,8,2018-08,GO,Central-West,fashion_male_clothing,credit_card,On Time,1,1,1,198.8,52.11,250.91,198.8,250.91,12.0,0,0.0
2017,10,2017-10,MT,Central-West,electronics,credit_card,On Time,3,3,5,207.74000000000004,109.47,770.69,41.54800000000001,154.138,18.4,0,0.0
2018,6,2018-06,MS,Central-West,stationery,boleto,On Time,1,1,1,9.9,18.23,28.13,9.9,28.13,15.0,0,0.0
2018,2,2018-02,MS,Central-West,furniture_bedroom,credit_card,Late,1,1,1,179.0,45.71,224.71,179.0,224.71,23.0,1,1.0
2018,8,2018-08,BA,Northeast,telephony,boleto,Not Delivered,1,1,1,170.0,10.32,180.32,170.0,180.32,null,0,0.0
2017,5,2017-05,SP,Southeast,fixed_telephony,boleto,Late,1,1,1,32.99,10.96,43.95,32.99,43.95,37.0,1,1.0
2018,3,2018-03,MT,Central-West,industry_commerce_and_business,credit_card,On Time,1,1,1,78.0,38.84,116.84,78.0,116.84,15.0,0,0.0
2017,10,2017-10,RS,South,null,credit_card,Not Delivered,2,2,0,null,null,153.87,null,76.935,null,0,0.0
2017,10,2017-10,PR,South,health_beauty,credit_card,On Time,9,9,10,1204.3500000000001,163.14999999999995,1426.26,120.43500000000002,142.626,9.3,0,0.0
2018,2,2018-02,RJ,Southeast,fashion_bags_accessories,credit_card,On Time,7,7,7,535.5,156.09999999999997,691.6,76.5,98.8,7.428571428571429,0,0.0
2017,11,2017-11,DF,Central-West,computers_accessories,credit_card,On Time,10,10,14,3393.8700000000003,345.65,7101.549999999998,242.41928571428573,507.2535714285713,10.642857142857142,0,0.0
2017,10,2017-10,RJ,Southeast,health_beauty,credit_card,On Time,40,39,40,5212.169999999997,660.3000000000001,5872.470000000001,130.30424999999994,146.81175000000002,9.0,0,0.0
2017,4,2017-04,ES,Southeast,food,credit_card,On Time,2,2,2,98.99,30.74,129.73,49.495,64.865,8.0,0,0.0
2018,4,2018-04,RJ,Southeast,furniture_living_room,credit_card,On Time,4,4,5,809.85,262.33,1602.4199999999996,161.97,320.4839999999999,18.2,0,0.0
2018,4,2018-04,SP,Southeast,garden_tools,credit_card,Not Delivered,2,2,2,145.8,35.96,181.76,72.9,90.88,null,0,0.0
2017,12,2017-12,GO,Central-West,sports_leisure,credit_card,On Time,6,6,6,760.6999999999999,112.82,873.52,126.78333333333332,145.58666666666667,21.166666666666668,0,0.0
2017,9,2017-09,RJ,Southeast,toys,credit_card,On Time,23,23,25,3495.39,446.4600000000001,4683.91,139.8156,187.3564,7.16,0,0.0
2018,4,2018-04,PR,South,stationery,voucher,On Time,1,1,1,109.0,21.7,130.70000000000002,109.0,130.70000000000002,6.0,0,0.0
2018,1,2018-01,RS,South,health_beauty,boleto,On Time,9,8,11,1015.9399999999999,193.67,1329.7900000000002,92.35818181818182,120.89000000000001,18.0,0,0.0
2018,5,2018-05,RS,South,sports_leisure,credit_card,On Time,18,18,18,3019.54,419.87000000000006,3439.4100000000003,167.75222222222223,191.07833333333335,10.61111111111111,0,0.0
2018,4,2018-04,PR,South,construction_tools_construction,credit_card,Late,1,1,1,172.04,16.08,188.12,172.04,188.12,42.0,1,1.0
2017,11,2017-11,BA,Northeast,garden_tools,credit_card,On Time,15,15,20,1427.5600000000002,545.8000000000001,2925.58,71.37800000000001,146.279,15.75,0,0.0
2018,7,2018-07,RJ,Southeast,stationery,credit_card,On Time,14,14,15,1337.52,336.34,1736.3000000000002,89.16799999999999,115.75333333333334,6.6,0,0.0
2018,6,2018-06,RJ,Southeast,toys,credit_card,On Time,13,13,13,1555.3500000000006,280.1,1835.4499999999998,119.64230769230774,141.18846153846152,7.538461538461538,0,0.0
2018,7,2018-07,BA,Northeast,computers_accessories,credit_card,On Time,8,8,8,769.9000000000002,197.9,975.8299999999998,96.23750000000003,121.97874999999998,13.375,0,0.0
2018,7,2018-07,GO,Central-West,furniture_decor,credit_card,On Time,4,4,4,494.0,134.14000000000001,865.86,123.5,216.465,12.25,0,0.0
2017,5,2017-05,MG,Southeast,sports_leisure,boleto,On Time,8,8,8,2491.29,148.86,2640.1499999999996,311.41125,330.01874999999995,12.25,0,0.0
2018,2,2018-02,SP,Southeast,home_appliances,credit_card,On Time,16,15,16,3021.4200000000005,277.5,3298.92,188.83875000000003,206.1825,9.4375,0,0.0
2018,1,2018-01,SP,Southeast,watches_gifts,voucher,On Time,3,3,3,1094.88,45.19,1140.07,364.96000000000004,380.0233333333333,11.666666666666666,0,0.0
2017,1,2017-01,PA,North,bed_bath_table,boleto,On Time,1,1,1,119.9,26.0,145.9,119.9,145.9,16.0,0,0.0
2018,4,2018-04,SP,Southeast,baby,credit_card,Late,2,2,2,699.89,81.31,781.2,349.945,390.6,16.0,2,1.0
2018,7,2018-07,CE,Northeast,food_drink,credit_card,On Time,1,1,1,58.32,27.18,85.5,58.32,85.5,12.0,0,0.0
2018,6,2018-06,SP,Southeast,books_general_interest,boleto,On Time,3,3,3,84.69999999999999,34.87,119.57,28.23333333333333,39.85666666666666,6.666666666666667,0,0.0
2018,4,2018-04,SP,Southeast,office_furniture,credit_card,On Time,29,29,41,5606.549999999996,963.6600000000001,13368.699999999999,136.7451219512194,326.0658536585366,11.78048780487805,0,0.0
2017,12,2017-12,PA,North,perfumery,credit_card,On Time,4,4,4,702.6999999999999,85.83000000000001,788.53,175.67499999999998,197.1325,18.75,0,0.0
2018,8,2018-08,SP,Southeast,music,credit_card,On Time,3,3,3,329.2,27.89,357.09000000000003,109.73333333333333,119.03000000000002,4.0,0,0.0
2018,7,2018-07,MG,Southeast,stationery,credit_card,On Time,11,11,13,1103.4,251.98000000000002,1878.2400000000002,84.87692307692308,144.48000000000002,6.769230769230769,0,0.0
2018,1,2018-01,RJ,Southeast,health_beauty,credit_card,Late,2,2,2,147.7,32.04,179.74,73.85,89.87,51.0,2,1.0
2018,3,2018-03,MG,Southeast,furniture_decor,credit_card,Late,8,8,9,634.49,190.25,1138.47,70.49888888888889,126.49666666666667,24.77777777777778,9,1.125
2017,10,2017-10,SP,Southeast,furniture_living_room,credit_card,On Time,3,3,4,269.78000000000003,78.48,428.80000000000007,67.44500000000001,107.20000000000002,7.25,0,0.0
2017,6,2017-06,MT,Central-West,electronics,credit_card,On Time,1,1,1,89.9,18.2,108.1,89.9,108.1,19.0,0,0.0
2017,11,2017-11,DF,Central-West,telephony,credit_card,On Time,5,5,5,346.82,86.78,433.59999999999997,69.364,86.72,13.4,0,0.0
2017,12,2017-12,BA,Northeast,watches_gifts,credit_card,On Time,15,15,15,3703.620000000001,274.18999999999994,3977.8100000000004,246.90800000000004,265.18733333333336,19.266666666666666,0,0.0
2017,6,2017-06,SP,Southeast,bed_bath_table,debit_card,On Time,1,1,1,39.9,11.73,51.63,39.9,51.63,4.0,0,0.0
2018,5,2018-05,RN,Northeast,toys,boleto,On Time,1,1,1,139.99,34.97,174.96,139.99,174.96,17.0,0,0.0
2018,6,2018-06,PR,South,watches_gifts,credit_card,On Time,13,13,13,3199.7799999999997,269.16,3468.94,246.13692307692307,266.84153846153845,7.461538461538462,0,0.0
2017,4,2017-04,ES,Southeast,sports_leisure,credit_card,On Time,7,7,7,729.18,126.71,855.89,104.16857142857143,122.27,9.714285714285714,0,0.0
2018,6,2018-06,MS,Central-West,fashion_shoes,credit_card,On Time,1,1,1,89.9,19.6,109.5,89.9,109.5,19.0,0,0.0
2018,1,2018-01,PR,South,computers_accessories,credit_card,On Time,9,9,10,1443.35,223.11,2054.7,144.33499999999998,205.46999999999997,9.4,0,0.0
